timestamp,dht_temperature,thermocouple_temperature,humidity,light,rain
2025-01-28 02:00:38.145983,18.7,20.75,64.0,553.0,False
2025-01-28 02:00:44.206877,18.7,20.75,64.0,554.0,False
2025-01-28 02:00:50.275124,18.7,20.75,64.0,565.0,False
2025-01-28 02:00:56.372825,18.7,20.75,64.0,560.0,False
2025-01-28 02:01:02.468285,18.7,20.75,64.0,560.0,False
2025-01-28 02:01:08.533941,18.7,20.75,64.0,560.0,False
2025-01-28 02:01:14.613519,18.7,20.75,64.0,558.0,False
2025-01-28 02:01:20.682107,18.7,20.75,64.0,549.0,False
2025-01-28 02:01:26.756505,18.7,20.75,64.0,555.0,False
2025-01-28 02:01:32.833892,18.7,20.75,64.0,560.0,False
2025-01-28 02:01:38.923949,18.7,20.75,64.0,555.0,False
2025-01-28 02:01:44.996662,18.7,20.75,64.0,559.0,False
2025-01-28 02:01:51.078767,18.7,20.75,64.0,560.0,False
2025-01-28 02:01:57.145277,18.7,20.75,64.0,560.0,False
2025-01-28 02:02:03.225971,18.7,20.75,64.0,560.0,False
2025-01-28 02:02:09.306756,18.7,20.75,64.0,559.0,False
2025-01-28 02:02:15.381787,18.7,20.75,64.0,557.0,False
2025-01-28 02:02:21.467245,18.7,20.75,64.0,558.0,False
2025-01-28 02:02:27.533722,18.7,20.75,64.0,554.0,False
2025-01-28 02:02:33.602449,18.7,20.75,64.0,555.0,False
2025-01-28 02:02:39.665318,18.7,20.75,64.0,554.0,False
2025-01-28 02:02:45.743114,18.7,20.75,64.0,557.0,False
2025-01-28 02:02:51.826500,18.7,20.75,64.0,557.0,False
2025-01-28 02:02:57.919330,18.7,20.75,64.0,560.0,False
2025-01-28 02:03:03.985944,18.7,20.75,64.0,564.0,False
2025-01-28 02:03:10.054238,18.7,20.75,64.0,560.0,False
2025-01-28 02:03:16.128953,18.7,20.75,64.0,556.0,False
2025-01-28 02:03:22.215516,18.7,20.75,64.0,544.0,False
2025-01-28 02:03:28.294659,18.7,20.75,64.0,558.0,False
2025-01-28 02:03:34.368171,18.7,20.75,64.0,561.0,False
2025-01-28 02:03:40.424609,18.7,20.75,64.0,560.0,False
2025-01-28 02:03:46.501832,18.7,20.75,64.0,561.0,False
2025-01-28 02:03:52.572924,18.7,20.75,64.0,559.0,False
2025-01-28 02:03:58.636674,18.7,20.75,64.0,556.0,False
2025-01-28 02:04:04.714678,18.7,20.75,64.0,557.0,False
2025-01-28 02:04:10.800245,18.7,20.75,64.0,554.0,False
2025-01-28 02:04:16.880016,18.7,20.75,64.0,554.0,False
2025-01-28 02:04:22.938653,18.7,20.75,64.0,556.0,False
2025-01-28 02:04:29.024571,18.7,20.75,64.0,558.0,False
2025-01-28 02:04:35.073770,18.7,20.75,64.0,559.0,False
2025-01-28 02:04:41.157097,18.7,20.75,64.0,561.0,False
2025-01-28 02:04:47.270583,18.7,20.75,64.0,560.0,False
2025-01-28 02:04:53.347245,18.7,20.75,64.0,559.0,False
2025-01-28 02:04:59.434116,18.7,20.75,64.0,559.0,False
2025-01-28 02:05:05.512515,18.7,20.75,64.0,554.0,False
2025-01-28 02:05:11.579285,18.7,20.75,64.0,555.0,False
2025-01-28 02:05:17.662338,18.7,20.75,64.0,555.0,False
2025-01-28 02:05:23.713476,18.7,20.75,64.0,555.0,False
2025-01-28 02:05:29.790444,18.7,20.75,64.0,558.0,False
2025-01-28 02:05:35.882337,18.7,20.75,64.0,560.0,False
2025-01-28 02:05:41.969279,18.7,20.75,64.0,560.0,False
2025-01-28 02:05:48.039033,18.7,20.75,64.0,560.0,False
2025-01-28 02:05:54.129918,18.7,20.75,64.0,554.0,False
2025-01-28 02:06:00.196802,18.7,20.75,64.0,554.0,False
2025-01-28 02:06:06.264739,18.7,20.75,64.0,554.0,False
2025-01-28 02:06:12.327642,18.7,20.75,64.0,553.0,False
2025-01-28 02:06:18.405900,18.7,20.75,64.0,553.0,False
2025-01-28 02:06:24.481811,18.7,20.75,64.0,555.0,False
2025-01-28 02:06:30.556761,18.7,20.75,64.0,562.0,False
2025-01-28 02:06:36.640245,18.7,20.75,64.0,560.0,False
2025-01-28 02:06:42.702191,18.7,20.75,64.0,560.0,False
2025-01-28 02:06:48.788325,18.7,20.75,64.0,560.0,False
2025-01-28 02:06:54.870673,18.7,20.75,64.0,559.0,False
2025-01-28 02:07:00.944352,18.7,20.75,64.0,561.0,False
2025-01-28 02:07:07.011536,18.7,20.75,64.0,557.0,False
2025-01-28 02:07:13.080389,18.7,20.75,64.0,551.0,False
2025-01-28 02:07:19.158949,18.7,20.75,64.0,550.0,False
2025-01-28 02:07:25.234938,18.7,20.75,64.0,591.0,False
2025-01-28 02:07:31.308065,18.7,20.75,64.0,559.0,False
2025-01-28 02:07:37.382381,18.7,20.75,64.0,555.0,False
2025-01-28 02:07:43.447381,18.7,20.75,64.0,554.0,False
2025-01-28 02:07:49.516827,18.7,20.75,64.0,551.0,False
2025-01-28 02:07:55.586974,18.7,20.75,64.0,555.0,False
2025-01-28 02:08:01.640317,18.7,20.75,64.0,554.0,False
2025-01-28 02:08:07.726138,18.7,20.75,64.0,557.0,False
2025-01-28 02:08:13.820257,18.7,20.75,64.0,560.0,False
2025-01-28 02:08:19.891180,18.7,20.75,64.0,560.0,False
2025-01-28 02:08:26.031720,18.7,20.75,64.0,555.0,False
2025-01-28 02:08:32.109029,18.7,20.75,64.0,560.0,False
2025-01-28 02:08:38.190109,18.7,20.75,64.0,558.0,False
2025-01-28 02:08:44.262464,18.7,20.75,64.0,555.0,False
2025-01-28 02:08:50.329871,18.7,20.75,64.0,560.0,False
2025-01-28 02:08:56.413440,18.7,20.75,64.0,559.0,False
2025-01-28 02:09:02.491457,18.7,20.75,64.0,555.0,False
2025-01-28 02:09:08.559578,18.7,20.75,64.0,548.0,False
2025-01-28 02:09:14.641385,18.7,20.75,64.0,565.0,False
2025-01-28 02:09:20.738397,18.7,20.75,64.0,560.0,False
2025-01-28 02:09:26.800324,18.7,20.75,64.0,592.0,False
2025-01-28 02:09:32.875217,18.7,20.75,64.0,560.0,False
2025-01-28 02:09:38.956261,18.7,20.75,64.0,545.0,False
2025-01-28 02:09:45.029993,18.7,20.75,64.0,560.0,False
2025-01-28 02:09:51.121129,18.7,20.75,64.0,555.0,False
2025-01-28 02:09:57.210234,18.7,20.75,64.0,557.0,False
2025-01-28 02:10:03.295983,18.7,20.75,64.0,558.0,False
2025-01-28 02:10:09.364661,18.7,20.75,64.0,560.0,False
2025-01-28 02:10:15.455318,18.7,20.75,64.0,559.0,False
2025-01-28 02:10:21.524644,18.7,20.75,64.0,560.0,False
2025-01-28 02:10:27.612036,18.7,20.75,64.0,559.0,False
2025-01-28 02:10:33.672104,18.7,20.75,64.0,560.0,False
2025-01-28 02:10:39.746923,18.7,20.75,64.0,569.0,False
2025-01-28 02:10:45.831569,18.7,20.75,64.0,559.0,False
2025-01-28 02:10:51.911877,18.7,20.75,64.0,551.0,False
2025-01-28 02:10:57.979855,18.7,20.75,64.0,553.0,False
2025-01-28 02:11:04.043238,18.7,20.75,64.0,557.0,False
2025-01-28 02:11:10.133486,18.7,20.75,64.0,550.0,False
2025-01-28 02:11:16.206785,18.7,20.75,64.0,541.0,False
2025-01-28 02:11:22.276214,18.7,20.75,64.0,559.0,False
2025-01-28 02:11:28.354008,18.7,20.75,64.0,557.0,False
2025-01-28 02:11:34.414059,18.7,20.75,64.0,550.0,False
2025-01-28 02:11:40.495138,18.7,20.75,64.0,545.0,False
2025-01-28 02:11:46.566003,18.7,20.75,64.0,554.0,False
2025-01-28 02:11:52.618085,18.7,20.75,64.0,559.0,False
2025-01-28 02:11:58.684321,18.7,20.75,64.0,560.0,False
2025-01-28 02:12:04.763882,18.7,20.75,64.0,576.0,False
2025-01-28 02:12:10.847338,18.7,20.75,64.0,558.0,False
2025-01-28 02:12:16.924614,18.7,20.75,64.0,555.0,False
